,group,names,scores,logfoldchanges,pvals,pvals_adj
6967,untreated,PKMYT,5.431024,2.361295,5.6031585130213057e-08,2.2930188541601132e-07
6968,untreated,FOXJ3,5.4284625,0.74825203,5.6841578554826166e-08,2.3255118793883273e-07
6969,untreated,BRMS1L,5.428058,0.70634604,5.697050511855544e-08,2.3301305386514148e-07
6970,untreated,AZI,5.4267774,1.4669851,5.738064478484947e-08,2.3462451604204628e-07
6971,untreated,ZNF354A,5.426171,0.49228394,5.757591871480354e-08,2.3535675126962732e-07
6972,untreated,ST6GALNAC5,5.4159245,2.2005818,6.097280457958062e-08,2.4917232737639637e-07
6973,untreated,TMEM161A,5.415318,0.3200714,6.117991179150377e-08,2.499484054411394e-07
6974,untreated,CEBPB,5.4143066,0.43802112,6.152660607263546e-08,2.5129416510610977e-07
6975,untreated,INTS5,5.4128237,1.1015474,6.203853652795683e-08,2.5324270023153615e-07
6976,untreated,PLEKHN,5.4128237,1.625999,6.203853652795683e-08,2.5324270023153615e-07
6977,untreated,PIGV,5.4125543,0.87851757,6.213205713013192e-08,2.5355323061361333e-07
6978,untreated,NUMB,5.4097905,0.51436126,6.309855257658809e-08,2.574250887262712e-07
6979,untreated,PRDX2,5.408779,0.34373295,6.345577491135963e-08,2.588098010137182e-07
6980,untreated,PSMC4,5.407903,0.4502139,6.376695182969449e-08,2.600059887736028e-07
6981,untreated,ANKRD46,5.405813,1.2453258,6.451496686838243e-08,2.6290844041820904e-07
6982,untreated,CTDSP2,5.401971,0.79625785,6.591259449474878e-08,2.685286860660749e-07
6983,untreated,LIMS,5.3999486,0.35658592,6.665992417662153e-08,2.7149720239200227e-07
6984,untreated,RHNO,5.3979263,0.4112542,6.741545945479819e-08,2.744974661801982e-07
6985,untreated,EGLN3,5.3966455,4.104843,6.789824869715158e-08,2.763858123436994e-07
6986,untreated,NEBL-AS,5.395028,5.1531916,6.851287677219608e-08,2.7873155802171146e-07
6987,untreated,ZMPSTE24,5.3936796,0.42320743,6.902918073824011e-08,2.8075344374142326e-07
6988,untreated,KDELR3,5.3932753,0.42258313,6.918480548932227e-08,2.813076646253025e-07
6989,untreated,TROAP,5.3931403,1.0859122,6.923675589021605e-08,2.8144015009695655e-07
6990,untreated,TNFAIP8,5.392871,1.401409,6.934077007689653e-08,2.8178413611785806e-07
6991,untreated,CDCA4,5.391725,0.4968529,6.978452151755105e-08,2.8350815395388647e-07
6992,untreated,GPKOW,5.391523,0.35828042,6.986311562091835e-08,2.837481263843447e-07
6993,untreated,LACTB2,5.3908486,0.4129802,7.012571569160399e-08,2.847350937218187e-07
6994,untreated,TCAIM,5.383973,0.4607373,7.285943545266498e-08,2.9566973359344524e-07
6995,untreated,PBDC,5.383366,0.31412467,7.310554178601592e-08,2.9658563183539457e-07
6996,untreated,TSFM,5.383164,0.4025584,7.318775601310389e-08,2.9683630208831307e-07
6997,untreated,AHSA2,5.381681,0.5626903,7.379340261726177e-08,2.992091871746786e-07
6998,untreated,SLC9B2,5.3812094,1.0965037,7.398712429203087e-08,2.999109875067762e-07
6999,untreated,FAM109B,5.379524,1.2035384,7.468301643055591e-08,3.026474051223755e-07
7000,untreated,RGS14,5.3776364,1.0693241,7.546994199921126e-08,3.057511003993694e-07
7001,untreated,ZC2HC1A,5.3748055,1.184389,7.666540735894102e-08,3.1042120360549766e-07
7002,untreated,PISD,5.3746705,0.8522556,7.672278936809034e-08,3.105670125618632e-07
7003,untreated,MRFAP,5.3736596,0.3418722,7.715448225134738e-08,3.120536977669302e-07
7004,untreated,GRB7,5.372918,0.9455841,7.747255113767003e-08,3.1325295301408483e-07
7005,untreated,RRP1B,5.36948,0.36231133,7.89639019554161e-08,3.1919427627708114e-07
7006,untreated,RPUSD2,5.36793,2.2384892,7.964553297193843e-08,3.2186009041941303e-07
7007,untreated,ALG13,5.3640876,0.3481584,8.135944201496387e-08,3.286948599837239e-07
7008,untreated,FAM127C,5.3626046,0.78112364,8.203045790337372e-08,3.313136782245211e-07
7009,untreated,LAMTOR3,5.361863,0.25738326,8.236797238726921e-08,3.3258443310136043e-07
7010,untreated,SPRYD4,5.361728,0.99051464,8.242948296204444e-08,3.3274034622345273e-07
7011,untreated,TIMMDC,5.3615932,0.35698277,8.249103801584898e-08,3.3289635224835247e-07
7012,untreated,TAPBPL,5.3606496,0.8761978,8.292317141561135e-08,3.345473423130661e-07
7013,untreated,C12orf23,5.358088,0.9082773,8.410718368119021e-08,3.392299731487805e-07
7014,untreated,OSCP,5.35492,0.29529122,8.559427793811231e-08,3.4513208851183355e-07
7015,untreated,MANSC,5.3546505,1.4110683,8.572200817062456e-08,3.455512407033332e-07
7016,untreated,TMPO,5.353707,0.8898386,8.617051899877397e-08,3.4726289020803754e-07
7017,untreated,MAP2K7,5.3526955,0.28093615,8.66535875913036e-08,3.4911281809726197e-07
7018,untreated,HSD17B12,5.348988,0.35316285,8.844737273642271e-08,3.561422057649473e-07
7019,untreated,C4orf3,5.348651,0.398337,8.861221532408829e-08,3.567071227395155e-07
7020,untreated,PPAPDC1B,5.347505,0.27082324,8.917490802076978e-08,3.587734671533296e-07
7021,untreated,S100A14,5.3468986,0.2906482,8.947420310084431e-08,3.5987797383378617e-07
7022,untreated,CDIP,5.3457522,0.41845873,9.004219391405784e-08,3.6206230270035653e-07
7023,untreated,KTI12,5.343528,1.2663919,9.115474606675769e-08,3.6643451447914875e-07
7024,untreated,SPIN2B,5.342584,0.2449858,9.163074812089939e-08,3.682461370832162e-07
7025,untreated,BLCAP,5.3380003,0.29867905,9.397719765343369e-08,3.7757164398664594e-07
7026,untreated,CFL2,5.3373938,0.34681714,9.429208272043644e-08,3.7873204701309626e-07
7027,untreated,TKT,5.336585,0.30703047,9.471351867187037e-08,3.8031966104990887e-07
7028,untreated,PAM16,5.3361807,0.44678023,9.492491986231098e-08,3.810632418340064e-07
7029,untreated,RP11-386G11.5,5.3358436,0.31924108,9.510143638134874e-08,3.8166641079639875e-07
7030,untreated,C2orf88,5.335439,4.1676455,9.531367566071949e-08,3.8241257170115286e-07
7031,untreated,CDK,5.3353043,1.1878684,9.538452392662703e-08,3.8259119561185317e-07
7032,untreated,ACOT8,5.334495,0.55340266,9.581068531333216e-08,3.8419450302796435e-07
7033,untreated,AMPD2,5.3340907,0.48209113,9.602445661118108e-08,3.849454906134299e-07
7034,untreated,UBL3,5.333012,0.9153614,9.659677313320035e-08,3.87133013560857e-07
7035,untreated,SMIM14,5.326339,0.2778623,1.0021210191616396e-07,4.0140084483067655e-07
7036,untreated,MAPK15,5.325058,0.33915475,1.0092077684842906e-07,4.0412805984055416e-07
7037,untreated,ASL,5.3246536,0.33157465,1.0114557498809408e-07,4.048051489195768e-07
7038,untreated,FIP1L,5.323575,0.35454318,1.0174740876993989e-07,4.071016916973476e-07
7039,untreated,RNF40,5.323508,0.6987243,1.0178513824625391e-07,4.0714055298501564e-07
7040,untreated,CREG,5.3233056,0.5005432,1.0189840794362058e-07,4.0748147062099456e-07
7041,untreated,AIP,5.322429,0.37981746,1.0239065471844389e-07,4.093372749294159e-07
7042,untreated,HLA-F,5.3216205,1.062452,1.028470786468392e-07,4.11048885284892e-07
7043,untreated,FNBP4,5.320474,0.2782892,1.0349705167773331e-07,4.134192289666906e-07
7044,untreated,SUGCT,5.3181825,1.1269723,1.0480894606915046e-07,4.1854454638002045e-07
7045,untreated,SIPA1L3,5.3168344,1.9488753,1.0558815169363713e-07,4.21540390223059e-07
7046,untreated,BCS1L,5.315621,0.4946526,1.0629422826324301e-07,4.2424271494684084e-07
7047,untreated,WDR33,5.314003,0.30641145,1.0724277548934542e-07,4.27911041573632e-07
7048,untreated,BRD,5.3131943,0.39811787,1.0772011603218712e-07,4.2969770139438464e-07
7049,untreated,ANKRD65,5.312857,1.5603936,1.0791961422656167e-07,4.303753660648722e-07
7050,untreated,KIAA014,5.3122506,0.82846075,1.0827961242392466e-07,4.316925453345605e-07
7051,untreated,NXT2,5.3071275,1.310622,1.1136629656557565e-07,4.43876857293183e-07
7052,untreated,RP11-37B2.,5.306588,1.2897784,1.116961208423582e-07,4.450693797864407e-07
7053,untreated,SHC4,5.3063188,0.7946979,1.1186138726729711e-07,4.456057236207132e-07
7054,untreated,LYRM,5.304836,0.43834424,1.1277459106486127e-07,4.491204048655972e-07
7055,untreated,TMEM68,5.302072,0.3467863,1.144957587829869e-07,4.557251072676981e-07
7056,untreated,L3MBTL4,5.301465,0.36819676,1.1487696426253534e-07,4.5711720828673705e-07
7057,untreated,WARS2,5.299982,0.4093469,1.1581397747986639e-07,4.6071960600531567e-07
7058,untreated,MB21D,5.2982297,1.0896552,1.1693089355378147e-07,4.650355076966481e-07
7059,untreated,CCDC104,5.2976904,0.35339674,1.1727665197914267e-07,4.6628298401119046e-07
7060,untreated,RFC4,5.297016,0.59033906,1.1771024139127628e-07,4.6787889165700955e-07
7061,untreated,TMCO4,5.2962074,0.40096816,1.1823259641730883e-07,4.6982665877394916e-07
7062,untreated,TAF1C,5.295466,0.8079528,1.1871339171387656e-07,4.7160825817005315e-07
7063,untreated,CETN3,5.294994,0.9311278,1.1902033677482507e-07,4.7269842416281995e-07
7064,untreated,LEPROTL,5.293848,0.35985446,1.1976897524683086e-07,4.7554173450463e-07
7065,untreated,SMARCA5,5.2929716,0.35090515,1.2034453577483863e-07,4.776964747008891e-07
7066,untreated,CLK2,5.2928367,0.4051729,1.2043332074662262e-07,4.779183552948989e-07
7067,untreated,INTS6,5.2871747,1.16029,1.2422006026167089e-07,4.92810787803058e-07
7068,untreated,RP1-39G22.7,5.2838717,0.74740326,1.2648192207842118e-07,5.016471865839565e-07
7069,untreated,MUM,5.282321,0.47739,1.2755730423660492e-07,5.057742824464782e-07
7070,untreated,AGTPBP,5.282119,0.46979815,1.2769822193714422e-07,5.061949157639334e-07
7071,untreated,PICALM,5.2819166,0.3743672,1.2783929024313832e-07,5.066159165021233e-07
7072,untreated,RPS6KB,5.2788157,0.29680863,1.3002130942717108e-07,5.151225923107006e-07
7073,untreated,FUBP3,5.270255,0.48466778,1.3623428153963446e-07,5.392962624173163e-07
7074,untreated,CTPS2,5.269918,0.96098745,1.3648467160689177e-07,5.401403180259671e-07
7075,untreated,THAP,5.2688394,0.5950018,1.372889148814057e-07,5.431752003965662e-07
7076,untreated,IQSEC2,5.268705,0.4658689,1.37389767033373e-07,5.434262641613981e-07
7077,untreated,RMND5B,5.2666826,0.3806461,1.3891117626138047e-07,5.492944798450015e-07
7078,untreated,ARMC,5.2642555,0.30026674,1.4075838547781207e-07,5.564474585863887e-07
7079,untreated,PHKG2,5.263986,0.47933868,1.4096509158601112e-07,5.571130570921712e-07
7080,untreated,PXDC,5.262503,0.8720839,1.4210723399775403e-07,5.61474258960131e-07
7081,untreated,MYL12B,5.260346,0.26623905,1.4378452428510338e-07,5.677925833997615e-07
7082,untreated,C2orf43,5.2597394,1.1578656,1.442597017828378e-07,5.695142587091006e-07
7083,untreated,GTF3C2,5.25765,0.3257755,1.459080780296877e-07,5.758653421856115e-07
7084,untreated,ZNF444,5.2571106,1.8051107,1.463364137560553e-07,5.773990672557685e-07
7085,untreated,EYA3,5.252257,0.5815267,1.5024655856617084e-07,5.926663922593905e-07
7086,untreated,COG4,5.2507067,0.33115935,1.5151678970070268e-07,5.975147864126489e-07
7087,untreated,SYVN,5.2503695,0.49607715,1.5179429798510613e-07,5.984467548343902e-07
7088,untreated,LOXL2,5.249696,1.6000881,1.5235078992807165e-07,6.003149889465123e-07
7089,untreated,NGFRAP,5.24801,0.40826562,1.537506653801695e-07,6.05666757740478e-07
7090,untreated,VMAC,5.2459207,4.8803124,1.5550379302330694e-07,6.122408887062304e-07
7091,untreated,HERPUD2,5.244707,1.0068663,1.5653059263825528e-07,6.161166230279321e-07
7092,untreated,ZNF580,5.240326,2.2287326,1.6029334778122355e-07,6.305855251642503e-07
7093,untreated,MSTO,5.2396517,0.2134069,1.6087994168675755e-07,6.327218707962005e-07
7094,untreated,EMC8,5.2344613,0.40027648,1.6546676506376406e-07,6.505852353643451e-07
7095,untreated,TAZ,5.2341914,1.5261698,1.657084647483589e-07,6.513593209962543e-07
7096,untreated,TRAPPC4,5.233922,0.26719493,1.659505057876956e-07,6.521343293961039e-07
7097,untreated,ELL,5.2331133,0.9598405,1.6667868168196562e-07,6.548187624229046e-07
7098,untreated,DPYSL2,5.2328434,0.61742824,1.6692209279110962e-07,6.555977979568662e-07
7099,untreated,ORAI,5.232372,1.0599151,1.673488895010193e-07,6.569811890151549e-07
7100,untreated,ARMCX6,5.232304,0.25613204,1.674099465265014e-07,6.569811890151549e-07
7101,untreated,ZSCAN16,5.229136,1.4587821,1.7030404942847954e-07,6.679779882036882e-07
7102,untreated,NFYA,5.229136,0.4975634,1.7030404942847954e-07,6.679779882036882e-07
7103,untreated,WDR48,5.228934,0.36529493,1.7049041265631578e-07,6.685285150355048e-07
7104,untreated,E4F,5.2277203,0.7789971,1.716127396069562e-07,6.725664325696568e-07
7105,untreated,APEX,5.2277203,0.36551067,1.716127396069562e-07,6.725664325696568e-07
7106,untreated,TANGO2,5.227653,0.70681506,1.716753001003577e-07,6.726302132807759e-07
7107,untreated,OLFM2,5.2256308,1.2797558,1.7356240161346502e-07,6.796574562777887e-07
7108,untreated,CYP7B,5.2256308,3.3211699,1.7356240161346502e-07,6.796574562777887e-07
7109,untreated,HSD17B10,5.22435,0.34176475,1.747679221232214e-07,6.841938158121373e-07
7110,untreated,RNF12,5.2237434,0.51424205,1.7534177978053692e-07,6.862555194642505e-07
7111,untreated,TUFT,5.2232714,0.6819519,1.7578937254184122e-07,6.878220683301122e-07
7112,untreated,FBXO17,5.222732,1.6684017,1.7630225975003552e-07,6.896431867261147e-07
7113,untreated,BAG2,5.222395,0.42525938,1.766235485848567e-07,6.907140495250639e-07
7114,untreated,MRPS36,5.2217884,0.368728,1.7720329550208443e-07,6.927948050137991e-07
7115,untreated,CHPF2,5.221519,0.9890782,1.7746155092470517e-07,6.936178746739687e-07
7116,untreated,SPESP,5.2194967,0.33732885,1.7941009856849313e-07,7.010453219675564e-07
7117,untreated,PRR14,5.2186875,0.32809097,1.8019529514867423e-07,7.035459508598963e-07
7118,untreated,PCED1A,5.2186875,0.574804,1.8019529514867423e-07,7.035459508598963e-07
7119,untreated,NCK,5.2176766,0.3378071,1.8118146350535222e-07,7.070163876637429e-07
7120,untreated,YIPF6,5.2176766,0.27212167,1.8118146350535222e-07,7.070163876637429e-07
7121,untreated,FAM217B,5.2172046,0.3847943,1.8164345899397583e-07,7.086289251276394e-07
7122,untreated,SKIV2L,5.216531,0.68990564,1.823054285728103e-07,7.110205281857433e-07
7123,untreated,ZFP36L2,5.216463,0.41634905,1.823717536511421e-07,7.1108836170067e-07
7124,untreated,DAP,5.2143736,0.2970854,1.8443944016260942e-07,7.187648014060176e-07
7125,untreated,COL27A,5.2128906,0.47288823,1.8592055941639568e-07,7.243425119139576e-07
7126,untreated,RP11-110G21.,5.2097898,1.1398164,1.8905468900531402e-07,7.363555992026865e-07
7127,untreated,CRISPLD,5.209655,0.93840224,1.8919210759910022e-07,7.36693383609358e-07
7128,untreated,TRNAU1AP,5.2076325,0.28223932,1.9126500912902818e-07,7.445655270996618e-07
7129,untreated,PPAP2C,5.207228,0.3237742,1.9168221575186905e-07,7.459898123476597e-07
7130,untreated,MFSD6,5.206891,0.8949948,1.920305597707438e-07,7.471454068509905e-07
7131,untreated,C1orf186,5.205476,0.688922,1.9350029822300803e-07,7.526622949081243e-07
7132,untreated,PCSK7,5.204532,0.23975644,1.9448615804884013e-07,7.562945808845985e-07
7133,untreated,ZFAND6,5.2003527,0.31331635,1.9891077356785787e-07,7.730867508660365e-07
7134,untreated,PRMT5,5.1971846,0.44571573,2.0232958949650147e-07,7.861640627174223e-07
7135,untreated,TMPRSS2,5.1938815,1.7901028,2.0595433400669628e-07,8.00034317504761e-07
7136,untreated,NUDCD3,5.192331,0.27762347,2.076773109375961e-07,8.062962015883373e-07
7137,untreated,POLR3F,5.188219,0.51303107,2.1231468072867784e-07,8.240803793667591e-07
7138,untreated,ATP5EP2,5.188152,0.27519745,2.1239153063249893e-07,8.24158537557136e-07
7139,untreated,FRZB,5.185388,5.1855755,2.1556562550274455e-07,8.362519139898248e-07
7140,untreated,AZI2,5.185186,0.32377294,2.157996675080845e-07,8.369364206638601e-07
7141,untreated,ARFIP2,5.184714,0.33343217,2.1634672082393305e-07,8.388341907719838e-07
7142,untreated,RIC3,5.183433,0.51308024,2.178383435111352e-07,8.441671487743512e-07
7143,untreated,METTL10,5.1805344,0.82548326,2.2125090698477586e-07,8.567061498275413e-07
7144,untreated,PPP3CC,5.1791863,1.4787592,2.2285569200598465e-07,8.626901748084626e-07
7145,untreated,KIAA0226,5.177636,0.5077162,2.2471510044331725e-07,8.696564153508086e-07
7146,untreated,RNF13,5.176625,0.31073937,2.259358247383889e-07,8.741478714319136e-07
7147,untreated,TLDC,5.1747375,0.22526355,2.2823167547152896e-07,8.827955038467552e-07
7148,untreated,NMRAL,5.1745353,0.35863277,2.2847899221989464e-07,8.835169544809764e-07
7149,untreated,PTGR,5.174063,0.2642921,2.2905707204485585e-07,8.85281215679746e-07
7150,untreated,FUNDC,5.173996,0.23350102,2.2913977015162997e-07,8.853653655526421e-07
7151,untreated,TMEM40,5.173659,1.2238522,2.2955369359473234e-07,8.86728940807722e-07
7152,untreated,VTA,5.170558,0.37863535,2.3339584057062406e-07,9.013309474281979e-07
7153,untreated,AC003075.4,5.163413,3.7090254,2.424874971872138e-07,9.356952493692488e-07
7154,untreated,MRPL17,5.161256,0.37423852,2.452987381205848e-07,9.462918137425904e-07
7155,untreated,PEX7,5.1572785,2.5489266,2.505647222198319e-07,9.663499318733006e-07
7156,untreated,PGM3,5.1554585,0.3766728,2.530108452966745e-07,9.755249678565333e-07
7157,untreated,RHBDF2,5.155189,0.52958703,2.533751900901298e-07,9.766706266285851e-07
7158,untreated,TUBG,5.1537733,0.38555944,2.552963306533773e-07,9.838149766785677e-07
7159,untreated,SH3BP,5.150201,2.3991249,2.602076995837221e-07,1.0024756867313495e-06
7160,untreated,RAET1L,5.147572,1.5844798,2.638798836427841e-07,1.0163536891325043e-06
7161,untreated,SETD3,5.1462913,0.6691998,2.6568698061706927e-07,1.0230427139181903e-06
7162,untreated,MRPL24,5.1422467,0.30793744,2.714724164866403e-07,1.044766196076233e-06
7163,untreated,SLC39A,5.14164,0.3848164,2.7235065901097096e-07,1.0478686197372068e-06
7164,untreated,PIH1D,5.1402917,0.3856211,2.7431214451957585e-07,1.0551360730964734e-06
7165,untreated,RPS4X,5.1394153,0.1842271,2.755944189870012e-07,1.0597878001373648e-06
7166,untreated,WDR5,5.139348,0.28423238,2.756932949053616e-07,1.0598875559695013e-06
7167,untreated,TMEM161B-AS,5.1388087,0.1701291,2.7648553657261583e-07,1.0623711838903366e-06
7168,untreated,COQ5,5.130922,0.38375735,2.883263367230149e-07,1.1075755551834133e-06
7169,untreated,PI4K2B,5.129574,1.2161533,2.9039881507091995e-07,1.115241961049315e-06
7170,untreated,BET1L,5.1292367,0.2818771,2.909191780973498e-07,1.1169451773079756e-06
7171,untreated,DLL3,5.1265407,3.069247,2.9511462161194804e-07,1.132155670872447e-06
7172,untreated,RASD,5.1260686,3.4953272,2.9585480606808266e-07,1.1343963170927115e-06
7173,untreated,PABPN,5.125192,0.35067627,2.9723419314627553e-07,1.139384672857208e-06
7174,untreated,C19orf52,5.124855,3.1893077,2.977663784841825e-07,1.1411236846340032e-06
7175,untreated,TGDS,5.1241813,0.7145291,2.9883351078879304e-07,1.1449113047146692e-06
7176,untreated,POLI,5.1225634,0.52003574,3.014097166461039e-07,1.154172859631405e-06
7177,untreated,AGA,5.1197996,0.63935775,3.058604236868792e-07,1.1709071857264828e-06
7178,untreated,PRPF40B,5.1191254,0.5195418,3.0695555013350785e-07,1.1747901118093588e-06
7179,untreated,FBXW,5.1166987,0.35520628,3.1092943970514606e-07,1.18968578667593e-06
7180,untreated,RELL2,5.1164966,1.8852662,3.112628301428752e-07,1.1906479198831961e-06
7181,untreated,NAALADL2,5.115688,0.3246848,3.125998466541192e-07,1.1951331153848094e-06
7182,untreated,CTSZ,5.114744,1.4217155,3.1416670798610965e-07,1.200807627683889e-06
7183,untreated,EIF4ENIF,5.1102953,0.4826163,3.2165604572283307e-07,1.229110085838604e-06
7184,untreated,DPH5,5.1084075,0.29448056,3.2488515252217213e-07,1.2411227750925883e-06
7185,untreated,TFAP4,5.107666,1.6199094,3.261622735741565e-07,1.2456741549486575e-06
7186,untreated,SETD4,5.106385,0.28517386,3.283796341681997e-07,1.253813148642217e-06
7187,untreated,CTSV,5.106183,0.7062344,3.2873107136645216e-07,1.2548253031513746e-06
7188,untreated,MRPS18A,5.103082,0.34034908,3.341654573578847e-07,1.275234355652516e-06
7189,untreated,PBXIP,5.103015,0.45696357,3.342845540099661e-07,1.2753539351201963e-06
7190,untreated,NPL,5.1007905,0.7557001,3.382378116015918e-07,1.2900976058252841e-06
7191,untreated,TAF12,5.099577,0.338286,3.4041311634422894e-07,1.298053898376892e-06
7192,untreated,MAP4K5,5.097218,0.29007176,3.446815985333795e-07,1.313640962467105e-06
7193,untreated,RIPK4,5.0945888,1.459867,3.4949876619351407e-07,1.3313017222343765e-06
7194,untreated,RAB5B,5.0945215,0.41512886,3.4962313380658904e-07,1.3314264623892431e-06
7195,untreated,TRAF3IP2,5.094117,0.6081119,3.503702370323737e-07,1.333922002765118e-06
7196,untreated,GOLIM4,5.0923643,0.50711846,3.536255290596875e-07,1.3456104185114897e-06
7197,untreated,TMCO6,5.092095,1.240961,3.5412892718943503e-07,1.3471731858421123e-06
7198,untreated,ZFP64,5.091623,0.59376156,3.5501153872436994e-07,1.3501773569072348e-06
7199,untreated,TMED7,5.0908813,1.2641622,3.564027910163734e-07,1.3551139086996175e-06
7200,untreated,NOS3,5.0890613,0.622826,3.598400301684967e-07,1.367825089826993e-06
7201,untreated,EIF5A2,5.083871,0.88626826,3.698191711796867e-07,1.405022796230904e-06
7202,untreated,SPSB2,5.083871,0.23913562,3.698191711796867e-07,1.405022796230904e-06
7203,untreated,ELMSAN,5.083736,0.8366309,3.700818956879695e-07,1.405286153158498e-06
7204,untreated,SLC25A46,5.083736,1.0479982,3.700818956879695e-07,1.405286153158498e-06
7205,untreated,GMPPA,5.0805006,0.27005434,3.7644159564928285e-07,1.4290619822297225e-06
7206,untreated,RIN,5.0788827,2.2477114,3.79660869208117e-07,1.4409066992249557e-06
7207,untreated,VILL,5.0775347,1.0297948,3.823638775356063e-07,1.4507863886024623e-06
7208,untreated,SMYD5,5.077467,0.61289036,3.8249951430839313e-07,1.450922198363239e-06
7209,untreated,FAM201A,5.077265,3.2342713,3.8290670327683073e-07,1.452087738000758e-06
7210,untreated,AP001816.,5.0769954,0.5214612,3.8345027265560916e-07,1.453769726645268e-06
7211,untreated,PRPF18,5.0768604,0.20842722,3.837223365150189e-07,1.45442175123533e-06
7212,untreated,METTL17,5.0767255,0.7616897,3.839945866511003e-07,1.4550741416463596e-06
7213,untreated,METTL6,5.0753775,0.63538885,3.8672736023645023e-07,1.4650474449833406e-06
7214,untreated,KCNK5,5.0699177,1.3685209,3.979882595894248e-07,1.5073144092659684e-06
7215,untreated,NUP107,5.068502,0.78008616,4.009590085209302e-07,1.518169961392954e-06
7216,untreated,KLHL12,5.0651317,0.8171745,4.081185934549658e-07,1.5448761135940514e-06
7217,untreated,SEC23B,5.064862,0.30594924,4.086966589183551e-07,1.5466614185941502e-06
7218,untreated,CHMP4C,5.0641875,0.3525178,4.101452809999316e-07,1.5517394489692804e-06
7219,untreated,RNF123,5.060413,0.26959136,4.1834956951949e-07,1.5823675024094817e-06
7220,untreated,TYW5,5.0601435,1.084989,4.189416103516647e-07,1.5841945047177702e-06
7221,untreated,TMEM5,5.059065,1.2201358,4.2131786751377917e-07,1.592765673962081e-06
7222,untreated,PHYKPL,5.0585256,0.49376395,4.225108672738578e-07,1.596445117842876e-06
7223,untreated,DDX56,5.0567727,0.3220742,4.2641066706375617e-07,1.609924607370877e-06
7224,untreated,ZNF302,5.0567727,0.8277965,4.2641066706375617e-07,1.609924607370877e-06
7225,untreated,BTD,5.054481,0.56101435,4.3156283313093037e-07,1.6285305352009036e-06
7226,untreated,COPG2,5.054481,1.2362005,4.3156283313093037e-07,1.6285305352009036e-06
7227,untreated,RP11-51J9.5,5.052998,0.2692231,4.3492853461183897e-07,1.6408051570558783e-06
7228,untreated,SLC4A2,5.0505037,0.32543254,4.4064621725112834e-07,1.6619441549684394e-06
7229,untreated,MSN,5.0503693,0.3279395,4.409573380557555e-07,1.6626860499808613e-06
7230,untreated,C11orf54,5.046257,0.32309178,4.505489750168718e-07,1.6979713965106799e-06
7231,untreated,PNPT,5.0459876,0.21634857,4.511849170845758e-07,1.699927201211578e-06
7232,untreated,PPP2R1B,5.0451784,0.45748213,4.5309794280268744e-07,1.7066924066378053e-06
7233,untreated,PPHLN,5.044639,0.25428122,4.543776375529182e-07,1.7110691445760577e-06
7234,untreated,SLC16A8,5.043359,0.27049464,4.574309006992379e-07,1.7221206862594107e-06
7235,untreated,SEPT,5.041606,0.28779557,4.616411376971904e-07,1.7375211118921446e-06
7236,untreated,TRIM6,5.0415387,1.4683067,4.6180381408377954e-07,1.7376833315032325e-06
7237,untreated,MIF4GD,5.040797,1.0165598,4.635969076911101e-07,1.74397884094414e-06
7238,untreated,AC097500.2,5.0395837,2.2621229,4.6654555548332873e-07,1.754616980404693e-06
7239,untreated,ADRBK,5.0394487,1.0590653,4.668742974658079e-07,1.755399040303524e-06
7240,untreated,LAMB,5.038573,1.0809331,4.6901657283071e-07,1.7629976296885352e-06
7241,untreated,NDUFAF5,5.035202,0.29620257,4.773447975733359e-07,1.7938387893291226e-06
7242,untreated,DOK5,5.033517,3.1940234,4.815622177107799e-07,1.809219790013716e-06
7243,untreated,HRSP12,5.0319667,0.31590462,4.854739676454804e-07,1.8229735653292302e-06
7244,untreated,CDK5RAP,5.031023,0.53260374,4.878700180889957e-07,1.8314975724281288e-06
7245,untreated,SCRN2,5.0296073,0.37151366,4.914854909650208e-07,1.8445937899544635e-06
7246,untreated,SEPT,5.0281243,0.34010953,4.953008400047335e-07,1.8584332060286048e-06
7247,untreated,SCAP,5.028057,0.31400174,4.954749419139977e-07,1.8586065709587543e-06
7248,untreated,CDKL3,5.027113,0.86262506,4.979185743786609e-07,1.8672910252569547e-06
7249,untreated,RP11-119B16.2,5.024484,0.922021,5.047872776523175e-07,1.8920734379271285e-06
7250,untreated,BCKDHB,5.0154514,2.1090038,5.290906790665063e-07,1.9811249029101957e-06
7251,untreated,ICAM2,5.0153165,0.98917854,5.294618254651712e-07,1.982003927784613e-06
7252,untreated,TTC14,5.013429,0.18335213,5.346843080374832e-07,2.001038466237627e-06
7253,untreated,LRTOMT,5.01107,0.577832,5.412822879005665e-07,2.0252096312489786e-06
7254,untreated,NUDT,5.0098567,0.32573733,5.447060329476569e-07,2.037494998917722e-06
7255,untreated,TIPARP-AS,5.0079017,1.1555561,5.502660280437918e-07,2.0577627173269126e-06
7256,untreated,FKBPL,5.00716,0.8177265,5.523892724152805e-07,2.0651713163722298e-06
7257,untreated,CAMK,5.00561,2.6499038,5.568543374000923e-07,2.081329020344172e-06
7258,untreated,PAAF,5.005003,0.753741,5.586109917496938e-07,2.0873579151726796e-06
7259,untreated,CTNNBIP,5.0032506,0.82089686,5.637158338791994e-07,2.1058916447127314e-06
7260,untreated,MPDU,5.002172,0.34913388,5.668795980625248e-07,2.117166363157186e-06
7261,untreated,PPM1N,5.0001497,1.43862,5.728578551305563e-07,2.1389440777896313e-06
